ip	asn	bgp_prefix	cc	registry	allocated	as_org
20.97.225.80	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.97.225.116	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.97.227.28	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.97.228.125	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.97.229.0	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.97.232.151	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.97.232.170	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.97.234.167	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.97.237.19	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.97.237.211	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.97.240.29	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.97.240.137	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.97.241.177	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.97.241.219	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.97.242.156	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.97.243.129	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.97.246.17	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.97.246.23	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.64.22	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.64.23	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.64.62	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.67.11	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.69.95	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.69.233	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.70.46	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.70.63	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.70.79	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.72.4	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.73.72	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.73.79	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.77.63	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.77.103	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.78.184	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.78.205	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.78.232	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.85.65	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.85.120	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.85.132	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.85.168	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.86.45	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.86.50	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.86.189	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.86.195	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.87.153	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.88.110	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.92.212	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.94.59	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.94.157	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.94.205	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.94.225	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.95.3	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.95.5	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.95.43	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.97.115	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.97.183	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.200.240	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.202.37	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.206.96	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.209.168	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.210.170	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.211.12	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.211.203	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.211.204	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.219.77	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.221.79	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.222.47	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.222.92	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.223.93	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.224.87	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.225.152	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.225.230	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.227.20	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.228.64	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.229.140	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.229.226	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.232.40	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.233.175	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.236.158	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.237.241	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.239.44	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.239.56	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.239.80	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.239.89	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.239.113	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.240.44	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.240.60	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.98.248.2	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.102.216.49	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.106.36.134	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.106.37.217	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.109.152.73	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.109.155.114	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.109.156.216	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.109.156.219	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.109.160.181	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.109.162.115	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.109.162.173	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.109.163.73	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.109.169.164	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.109.171.138	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.109.176.0	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.109.176.251	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.109.177.177	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.109.188.228	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.109.189.191	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.109.190.11	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.109.190.27	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.109.190.84	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.2.55	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.6.78	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.24.40	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.25.39	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.34.101	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.38.0	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.49.60	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.55.132	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.56.104	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.56.147	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.58.181	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.60.231	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.63.202	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.64.8	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.66.15	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.66.52	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.67.143	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.100.215	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.113.197	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.114.16	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.117.89	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.118.187	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.138.128	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.139.12	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.139.254	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.141.10	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.143.23	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.147.217	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.148.143	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.148.191	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.149.23	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.151.72	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.151.141	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.178.92	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.178.219	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.182.27	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.182.53	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.182.71	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.182.157	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.202.73	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.202.74	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.202.81	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.210.61	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.211.56	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.211.82	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.211.123	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.212.12	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.214.155	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.110.232.10	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.0.102	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.0.204	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.0.225	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.8.15	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.9.136	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.9.143	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.32.100	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.33.12	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.33.69	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.33.74	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.72.186	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.77.55	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.77.145	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.79.166	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.79.169	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.81.33	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.82.204	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.85.7	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.115.1	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.115.44	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.120.196	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.124.196	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.125.52	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.112.125.85	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.114.3.241	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.114.4.109	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.114.7.77	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.114.9.245	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.114.10.89	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.114.12.126	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.114.14.150	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.114.14.181	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.114.15.207	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.114.26.152	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.114.27.58	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.114.27.60	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.114.32.141	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.114.32.192	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.114.43.211	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.114.44.73	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.114.49.239	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.114.50.199	8075	20.64.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
